file	line	terms	excerpt
src/hooks/useMetas.ts	168	matricula	matriculas: matriculasRealizadas || 0,
src/hooks/useSupabase.ts	41	kpi	// Hook para buscar KPIs consolidados
src/hooks/useSupabase.ts	42	kpi	export function useKpisConsolidados(ano: number) {
src/hooks/useSupabase.ts	48	kpi	async function fetchKpis() {
src/hooks/useSupabase.ts	52	kpi	.rpc('get_kpis_consolidados', { p_ano: ano })
src/hooks/useSupabase.ts	62	kpi	fetchKpis()
src/hooks/useSupabase.ts	68	kpi	// Hook para buscar KPIs por unidade
src/hooks/useSupabase.ts	69	kpi	export function useKpisUnidade(codigoUnidade: string, ano: number) {
src/hooks/useSupabase.ts	75	kpi	async function fetchKpis() {
src/hooks/useSupabase.ts	80	kpi	.rpc('get_kpis_unidade', {
src/hooks/useSupabase.ts	93	kpi	fetchKpis()
src/hooks/useProfessor360.ts	656	kpi	// KPIs resumidos
src/hooks/useProfessor360.ts	657	kpi	const kpis = useMemo(() => {
src/hooks/useProfessor360.ts	755	kpi	kpis,
src/lib/simulador/tipos.ts	11	pagante	alunosPagantes: number;
src/lib/simulador/tipos.ts	16	inadimplencia	inadimplencia: number;
src/lib/simulador/tipos.ts	20	matricula	mediaMatriculas: number;
src/lib/simulador/tipos.ts	24	conversao	taxaConversaoLeadExp: number;
src/lib/simulador/tipos.ts	25	conversao	taxaConversaoExpMat: number;
src/lib/simulador/tipos.ts	26	conversao	taxaConversaoTotal: number;
src/lib/simulador/tipos.ts	56	inadimplência	// Inadimplência (relevante principalmente no modo MRR)
src/lib/simulador/tipos.ts	57	inadimplencia	inadimplenciaPct: number;
src/lib/simulador/tipos.ts	71	matricula	matriculasMensais: number;
src/lib/simulador/tipos.ts	77	matricula	matriculasTotais: number;
src/lib/simulador/tipos.ts	83	ltv	ltvProjetado: number;
src/lib/simulador/tipos.ts	93	conversao,matricula	categoria: 'churn' | 'matriculas' | 'leads' | 'conversao' | 'ticket' | 'renovacao' | 'geral';
src/lib/simulador/tipos.ts	108	matricula	matriculas: number;
src/lib/simulador/tipos.ts	112	matricula	acumuladoMatriculas: number;
src/lib/simulador/tipos.ts	138	inadimplencia	inadimplenciaPct: 3.0,
src/lib/simulador/calculos.ts	61	matrícula	// Matrículas necessárias para compensar evasões + crescer
src/lib/simulador/calculos.ts	62	matricula	const matriculasTotais = crescimentoNecessario + evasoesTotais;
src/lib/simulador/calculos.ts	63	matricula	const matriculasMensais = mesesRestantes > 0
src/lib/simulador/calculos.ts	64	matricula	? Math.ceil(matriculasTotais / mesesRestantes)
src/lib/simulador/calculos.ts	72	matricula	? Math.ceil(matriculasMensais / taxaExpMatDecimal)
src/lib/simulador/calculos.ts	84	ltv,permanência	// LTV = Ticket × Tempo de permanência (1/churn em meses)
src/lib/simulador/calculos.ts	85	permanencia	const tempoPermanenciaMeses = churnProjetado > 0 ? 1 / (churnProjetado / 100) : 0;
src/lib/simulador/calculos.ts	86	ltv,permanencia	const ltvProjetado = ticketMedio * tempoPermanenciaMeses;
src/lib/simulador/calculos.ts	91	matricula	matriculasMensais,
src/lib/simulador/calculos.ts	112	matricula	matriculasMensais,
src/lib/simulador/calculos.ts	116	matricula	matriculasTotais,
src/lib/simulador/calculos.ts	120	ltv	ltvProjetado,
src/lib/simulador/calculos.ts	150	matricula	matriculasMensais: number;
src/lib/simulador/calculos.ts	165	matricula	matriculasMensais,
src/lib/simulador/calculos.ts	189	matrícula	// 1. Alerta de Matrículas vs Histórico
src/lib/simulador/calculos.ts	190	matricula	const diffMatriculas = historico.mediaMatriculas > 0
src/lib/simulador/calculos.ts	191	matricula	? ((matriculasMensais - historico.mediaMatriculas) / historico.mediaMatriculas) * 100
src/lib/simulador/calculos.ts	194	matricula	if (diffMatriculas > 50) {
src/lib/simulador/calculos.ts	198	matricula	categoria: 'matriculas',
src/lib/simulador/calculos.ts	200	matrícula	titulo: 'Matrículas muito acima do histórico',
src/lib/simulador/calculos.ts	201	matricula,matrícula	mensagem: `Você precisa de ${matriculasMensais} matrículas/mês, mas a média histórica é ${historico.mediaMatriculas}.`,
src/lib/simulador/calculos.ts	203	matricula	valorAtual: historico.mediaMatriculas,
src/lib/simulador/calculos.ts	204	matricula	valorNecessario: matriculasMensais,
src/lib/simulador/calculos.ts	205	matricula	diferencaPercent: diffMatriculas,
src/lib/simulador/calculos.ts	207	matricula	} else if (diffMatriculas > 20) {
src/lib/simulador/calculos.ts	211	matricula	categoria: 'matriculas',
src/lib/simulador/calculos.ts	213	matrícula	titulo: 'Matrículas acima do histórico',
src/lib/simulador/calculos.ts	214	matricula,matrícula	mensagem: `Você precisa de ${matriculasMensais} matrículas/mês, mas a média histórica é ${historico.mediaMatriculas}.`,
src/lib/simulador/calculos.ts	215	conversão	sugestao: 'Aumente o investimento em marketing ou melhore a conversão.',
src/lib/simulador/calculos.ts	216	matricula	valorAtual: historico.mediaMatriculas,
src/lib/simulador/calculos.ts	217	matricula	valorNecessario: matriculasMensais,
src/lib/simulador/calculos.ts	218	matricula	diferencaPercent: diffMatriculas,
src/lib/simulador/calculos.ts	224	matricula	categoria: 'matriculas',
src/lib/simulador/calculos.ts	226	matrícula	titulo: 'Meta de matrículas viável',
src/lib/simulador/calculos.ts	227	matricula,matrícula	mensagem: `${matriculasMensais} matrículas/mês está dentro do histórico de ${historico.mediaMatriculas}/mês.`,
src/lib/simulador/calculos.ts	228	matricula	valorAtual: historico.mediaMatriculas,
src/lib/simulador/calculos.ts	229	matricula	valorNecessario: matriculasMensais,
src/lib/simulador/calculos.ts	230	matricula	diferencaPercent: diffMatriculas,
src/lib/simulador/calculos.ts	247	conversão	sugestao: 'Aumente o budget de marketing ou melhore as taxas de conversão.',
src/lib/simulador/calculos.ts	288	retenção	sugestao: 'Implemente ações de retenção para reduzir o churn.',
src/lib/simulador/calculos.ts	300	retenção	sugestao: 'Ações de retenção podem ajudar a reduzir ainda mais.',
src/lib/simulador/calculos.ts	330	conversão	// 5. Alerta de Taxa de Conversão (usar taxa dos inputs, não do histórico)
src/lib/simulador/calculos.ts	331	conversao	const taxaConversaoAtual = (taxaLeadExp / 100) * (taxaExpMat / 100) * 100;
src/lib/simulador/calculos.ts	332	conversao	const taxaConversaoHistorica = historico.taxaConversaoTotal;
src/lib/simulador/calculos.ts	334	conversao	if (taxaConversaoAtual < 15) {
src/lib/simulador/calculos.ts	338	conversao	categoria: 'conversao',
src/lib/simulador/calculos.ts	340	conversão	titulo: 'Taxa de conversão pode melhorar',
src/lib/simulador/calculos.ts	341	conversao,conversão	mensagem: `Conversão total de ${taxaConversaoAtual.toFixed(1)}% está abaixo do ideal (> 20%).`,
src/lib/simulador/calculos.ts	342	conversão	sugestao: 'Treine a equipe comercial para aumentar a conversão.',
src/lib/simulador/calculos.ts	343	conversao	valorAtual: taxaConversaoAtual,
src/lib/simulador/calculos.ts	350	conversao	categoria: 'conversao',
src/lib/simulador/calculos.ts	352	conversão	titulo: 'Taxa de conversão adequada',
src/lib/simulador/calculos.ts	353	conversao,conversão	mensagem: `Conversão total de ${taxaConversaoAtual.toFixed(1)}% está em um bom nível.`,
src/lib/simulador/calculos.ts	354	conversao	valorAtual: taxaConversaoAtual,
src/lib/simulador/calculos.ts	398	matricula	let acumuladoMatriculas = 0;
src/lib/simulador/calculos.ts	405	matricula	const matriculas = resultado.matriculasMensais;
src/lib/simulador/calculos.ts	406	matricula	const alunosFim = alunosAtual + matriculas - evasoes;
src/lib/simulador/calculos.ts	408	matricula	acumuladoMatriculas += matriculas;
src/lib/simulador/calculos.ts	416	matricula	matriculas,
src/lib/simulador/calculos.ts	420	matricula	acumuladoMatriculas,
src/lib/simulador-turma/tipos.ts	21	matricula	totalMatriculas: number;
src/lib/simulador-turma/calculos.ts	308	matricula	totalMatriculas?: number;
src/lib/simulador-turma/calculos.ts	317	matricula	const matriculas = professor.totalMatriculas ?? professor.totalAlunos;
src/lib/simulador-turma/calculos.ts	319	matricula	? matriculas / professor.totalTurmas
src/lib/simulador-turma/calculos.ts	352	matricula	totalMatriculas: matriculas,
src/components/ui/button.tsx	24	ltv	defaultVariants: {
src/components/ui/KPICard.tsx	9	kpi	export interface KPICardProps {
src/components/ui/KPICard.tsx	30	inadimplência	// Meta inversa (onde menor é melhor - churn, inadimplência)
src/components/ui/KPICard.tsx	104	kpi	export function KPICard({
src/components/ui/KPICard.tsx	128	kpi	}: KPICardProps) {
src/components/ui/KPICard.tsx	353	kpi	export default KPICard;
src/components/ui/Typography.tsx	13	kpi	interface KPINumberProps extends TypographyProps {
src/components/ui/Typography.tsx	43	kpi	* Número grande de KPI
src/components/ui/Typography.tsx	46	kpi	export function KPINumber({
src/components/ui/Typography.tsx	50	kpi	}: KPINumberProps) {
src/components/ui/Typography.tsx	62	kpi	export function KPINumberMedium({
src/components/ui/Typography.tsx	66	kpi	}: KPINumberProps) {
src/components/ui/Typography.tsx	78	kpi	export function KPINumberSmall({
src/components/ui/Typography.tsx	82	kpi	}: KPINumberProps) {
src/components/ui/index.ts	2	kpi	export * from './KPICard';
src/components/ui/index.ts	3	kpi	export * from './KPIGrid';
src/components/ui/combobox-telefone.tsx	28	experimental	case 'experimental_realizada':
src/components/ui/combobox-telefone.tsx	30	experimental	case 'experimental_agendada':
src/components/ui/combobox-telefone.tsx	32	experimental	case 'experimental_faltou':
src/components/ui/FunnelChart.tsx	91	conversão,matrícula	{/* Conversão direta Leads → Matrículas (se houver 3 etapas) */}
src/components/ui/combobox-nome.tsx	25	experimental	tipo: 'lead' | 'experimental_realizada' | 'experimental_agendada' | 'experimental_faltou';
src/components/ui/combobox-nome.tsx	86	experimental	case 'experimental_realizada':
src/components/ui/combobox-nome.tsx	88	experimental	case 'experimental_agendada':
src/components/ui/combobox-nome.tsx	90	experimental	case 'experimental_faltou':
src/components/ui/KPIGrid.tsx	4	kpi	interface KPIGridProps {
src/components/ui/KPIGrid.tsx	25	kpi	export function KPIGrid({
src/components/ui/KPIGrid.tsx	30	kpi	}: KPIGridProps) {
src/components/ui/KPIGrid.tsx	43	kpi	export default KPIGrid;
src/components/ui/alert.tsx	15	ltv	defaultVariants: {
src/components/ui/badge.tsx	25	ltv	defaultVariants: {
src/components/GestaoMensal/TabGestao.tsx	4	kpi	import { KPICard } from '@/components/ui/KPICard';
src/components/GestaoMensal/TabGestao.tsx	14	kpi	import { useMetasKPI } from '@/hooks/useMetasKPI';
src/components/GestaoMensal/TabGestao.tsx	15	permanencia	import { ModalPermanenciaDetalhe } from './ModalPermanenciaDetalhe';
src/components/GestaoMensal/TabGestao.tsx	16	kpi	import { ModalDetalheKPI, BadgeUnidade, TextoCurso, ValorParcela, BadgeTipo } from '@/components/App/Dashboard/ModalDetalheKPI';
src/components/GestaoMensal/TabGestao.tsx	25	retencao	type SubTabId = 'alunos' | 'financeiro' | 'retencao';
src/components/GestaoMensal/TabGestao.tsx	30	retencao,retenção	{ id: 'retencao' as const, label: 'Retenção', icon: TrendingDown },
src/components/GestaoMensal/TabGestao.tsx	36	pagante	total_alunos_pagantes: number;
src/components/GestaoMensal/TabGestao.tsx	37	bolsista,bolsistas	total_bolsistas_integrais: number;
src/components/GestaoMensal/TabGestao.tsx	38	bolsista,bolsistas	total_bolsistas_parciais: number;
src/components/GestaoMensal/TabGestao.tsx	40	matricula	novas_matriculas: number;
src/components/GestaoMensal/TabGestao.tsx	53	inadimplencia	inadimplencia: number;
src/components/GestaoMensal/TabGestao.tsx	54	inadimplencia	inadimplencia_pct: number;
src/components/GestaoMensal/TabGestao.tsx	55	ltv	ltv_medio: number;
src/components/GestaoMensal/TabGestao.tsx	59	retenção	// Retenção
src/components/GestaoMensal/TabGestao.tsx	70	permanencia	tempo_permanencia: number;
src/components/GestaoMensal/TabGestao.tsx	76	matricula	matriculas_por_curso: { name: string; value: number }[];
src/components/GestaoMensal/TabGestao.tsx	77	matricula	matriculas_por_professor: { id: number; nome: string; valor: number; subvalor?: string }[];
src/components/GestaoMensal/TabGestao.tsx	94	kpi	const { metas } = useMetasKPI(unidadeIdParaMetas, ano, mes);
src/components/GestaoMensal/TabGestao.tsx	103	inadimplencia	const [evolucaoInadimplencia, setEvolucaoInadimplencia] = useState<any[]>([]);
src/components/GestaoMensal/TabGestao.tsx	109	retenção	// Estados para gráficos de retenção
src/components/GestaoMensal/TabGestao.tsx	117	permanência	// Modal de drill-down de permanência
src/components/GestaoMensal/TabGestao.tsx	118	permanencia	const [modalPermanenciaOpen, setModalPermanenciaOpen] = useState(false);
src/components/GestaoMensal/TabGestao.tsx	124	bolsista,matricula	const [modalAberto, setModalAberto] = useState<'matriculas' | 'evasoes' | 'banda' | 'bolsista_int' | 'bolsista_parc' | null>(null);
src/components/GestaoMensal/TabGestao.tsx	133	bolsista,matricula	const fetchModalAlunos = async (tipo: 'matriculas' | 'banda' | 'bolsista_int' | 'bolsista_parc') => {
src/components/GestaoMensal/TabGestao.tsx	139	matricula	if (tipo === 'matriculas') {
src/components/GestaoMensal/TabGestao.tsx	142	matricula	.select('nome, data_matricula, valor_parcela, unidades:unidade_id!inner(nome), cursos:curso_id!left(nome, is_projeto_banda), tipos_matricula:tipo_matricula_id!left(codigo)')
src/components/GestaoMensal/TabGestao.tsx	143	matricula	.not('data_matricula', 'is', null)
src/components/GestaoMensal/TabGestao.tsx	145	matricula	.gte('data_matricula', dataInicio)
src/components/GestaoMensal/TabGestao.tsx	146	matricula	.lt('data_matricula', dataFimStr)
src/components/GestaoMensal/TabGestao.tsx	147	matricula	.order('data_matricula', { ascending: false });
src/components/GestaoMensal/TabGestao.tsx	151	matricula	const codigo = a.tipos_matricula?.codigo;
src/components/GestaoMensal/TabGestao.tsx	152	bolsista	if (codigo === 'BOLSISTA_INT' || codigo === 'BOLSISTA_PARC') return false;
src/components/GestaoMensal/TabGestao.tsx	159	matricula	data_matricula: a.data_matricula ? new Date(a.data_matricula + 'T12:00:00').toLocaleDateString('pt-BR') : '—',
src/components/GestaoMensal/TabGestao.tsx	166	matricula	.select('nome, data_matricula, valor_parcela, dia_aula, horario_aula, unidades:unidade_id!inner(nome), cursos:curso_id!inner(nome, is_projeto_banda), professores:professor_atual_id!left(nome)')
src/components/GestaoMensal/TabGestao.tsx	178	bolsista	// bolsista_int ou bolsista_parc
src/components/GestaoMensal/TabGestao.tsx	179	bolsista	const codigoBolsista = tipo === 'bolsista_int' ? 'BOLSISTA_INT' : 'BOLSISTA_PARC';
src/components/GestaoMensal/TabGestao.tsx	182	matricula	.select('nome, data_matricula, valor_parcela, unidades:unidade_id!inner(nome), cursos:curso_id!left(nome), tipos_matricula:tipo_matricula_id!inner(codigo), professores:professor_atual_id!left(nome)')
src/components/GestaoMensal/TabGestao.tsx	184	bolsista,matricula	.eq('tipos_matricula.codigo', codigoBolsista)
src/components/GestaoMensal/TabGestao.tsx	208	evasao	.in('tipo', ['evasao', 'nao_renovacao'])
src/components/GestaoMensal/TabGestao.tsx	216	evasao	data_evasao: m.data ? new Date(m.data + 'T12:00:00').toLocaleDateString('pt-BR') : '—',
src/components/GestaoMensal/TabGestao.tsx	217	evasao,evasão	tipo: m.tipo === 'evasao' ? 'Evasão' : 'Não Renovação', _tipo_raw: m.tipo,
src/components/GestaoMensal/TabGestao.tsx	246	retencao	let retencaoData: any[] = [];
src/components/GestaoMensal/TabGestao.tsx	251	kpi	.from('vw_kpis_gestao_mensal')
src/components/GestaoMensal/TabGestao.tsx	264	retenção	// Buscar dados de retenção (filtrar por ano e range de meses)
src/components/GestaoMensal/TabGestao.tsx	265	retencao	let retencaoQuery = supabase
src/components/GestaoMensal/TabGestao.tsx	266	kpi,retencao	.from('vw_kpis_retencao_mensal')
src/components/GestaoMensal/TabGestao.tsx	273	retencao	retencaoQuery = retencaoQuery.eq('unidade_id', unidade);
src/components/GestaoMensal/TabGestao.tsx	276	retencao	const { data: retData, error: retencaoError } = await retencaoQuery;
src/components/GestaoMensal/TabGestao.tsx	277	retencao	if (retencaoError) throw retencaoError;
src/components/GestaoMensal/TabGestao.tsx	278	retencao	retencaoData = retData || [];
src/components/GestaoMensal/TabGestao.tsx	280	kpi	// PERÍODO HISTÓRICO: usar dados_mensais + vw_kpis_gestao_mensal como fallback para reajuste
src/components/GestaoMensal/TabGestao.tsx	294	kpi	.from('vw_kpis_gestao_mensal')
src/components/GestaoMensal/TabGestao.tsx	328	evasao	.select('tipo, valor_parcela_evasao, valor_parcela_anterior, data, unidade_id')
src/components/GestaoMensal/TabGestao.tsx	329	evasao	.in('tipo', ['evasao', 'nao_renovacao', 'aviso_previo'])
src/components/GestaoMensal/TabGestao.tsx	340	evasao	const cancelamentos = evasoesHistorico?.filter(e => e.tipo === 'evasao').length || 0;
src/components/GestaoMensal/TabGestao.tsx	342	evasao	const mrrPerdidoTotal = evasoesHistorico?.reduce((acc, e) => acc + (Number(e.valor_parcela_evasao || e.valor_parcela_anterior) || 0), 0) || 0;
src/components/GestaoMensal/TabGestao.tsx	351	pagante	total_alunos_ativos: d.alunos_pagantes || 0,
src/components/GestaoMensal/TabGestao.tsx	352	pagante	total_alunos_pagantes: d.alunos_pagantes || 0,
src/components/GestaoMensal/TabGestao.tsx	353	bolsista,bolsistas	total_bolsistas_integrais: 0,
src/components/GestaoMensal/TabGestao.tsx	354	bolsista,bolsistas	total_bolsistas_parciais: 0,
src/components/GestaoMensal/TabGestao.tsx	359	permanencia	tempo_permanencia_medio: Number(d.tempo_permanencia) || 0,
src/components/GestaoMensal/TabGestao.tsx	360	ltv,permanencia	ltv_medio: (Number(d.ticket_medio) || 0) * (Number(d.tempo_permanencia) || 0),
src/components/GestaoMensal/TabGestao.tsx	361	inadimplencia	inadimplencia_pct: Number(d.inadimplencia) || 0,
src/components/GestaoMensal/TabGestao.tsx	363	inadimplencia	faturamento_realizado: (Number(d.faturamento_estimado) || 0) * (1 - (Number(d.inadimplencia) || 0) / 100),
src/components/GestaoMensal/TabGestao.tsx	366	matricula	novas_matriculas: d.novas_matriculas || 0,
src/components/GestaoMensal/TabGestao.tsx	370	retenção	// Dados de retenção do histórico
src/components/GestaoMensal/TabGestao.tsx	372	retencao	retencaoData = [{
src/components/GestaoMensal/TabGestao.tsx	385	pagante	// Buscar alunos ativos/pagantes
